Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
1103,MSI,MSI Cyborg 15 A12UDX-1048IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617407::computer::laptops,79990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 1.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3563,Acer,Acer Swift 3 SF314-512 (NX.K7HSI.001) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612804::computer::laptops,59990,Intel Core i5 (12th Gen),Intel, 8 GB Expandable,8 GB LP, LPDDR4X RAM , 1.7 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3701,ASUS,ASUS VivoBook Ultra 15 X513EA-EJ731TS Laptop (15.6 Inch | Core i7 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::583200::computer::laptops,70500,Intel Core i7 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.8 Ghz Processor,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,42,42W Adapter
277,MSI,MSI Modern 14 C12M-445IN Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::600271::computer::laptops,31990,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 0.8 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
118,HP,HP 15s-eq2143au (50M62PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594551::computer::laptops,30990,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,41, Upto 9 Hrs Battery Life
1521,Acer,Acer Aspire 3 A315-32 (UN.GVWSI.001) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | Windows 10 | 1 TB HDD)::576566::computer::laptops,20990,Intel Pentium Quad-Core,Intel, 8 GB Expandable,4 GB , DDR4 RAM , 1.1 Ghz Processor,LED,15.6 ,UHD 605,Intel,NO SSD,1024 GB HDD Storage,45, Upto 6 Hrs Battery Life
1519,Xiaomi,Xiaomi Mi Notebook 14 (IC) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::583721::computer::laptops,37590,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
1730,Dell,Dell Inspiron 14 5410 (D560563WIN9S) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::586925::computer::laptops,37251,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.7 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
621,ASUS,ASUS TUF Gaming F17 FX766LI-H7058T Laptop (17.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::583654::computer::laptops,68071,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,17.3 ,"Geforce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
663,Lenovo,Lenovo V15 (82KB00M0IH) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD)::588371::computer::laptops,33990,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,38,38W Adapter
1779,HP,HP Pavilion 15-AU006TX (W6T19PA) Laptop (15.6 Inch | Core i5 6th Gen | 8 GB | Windows 10 | 1 TB HDD)::578213::computer::laptops,57490,Intel Core i5 (6th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6 ,"GeForce 940MX  GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65,65W Adapter
3571,MSI,MSI GF63 Thin 9SCSR-1039IN Laptop (15.6 Inch | Core i7 9th Gen | 8 GB | Windows 10 | 512 GB SSD)::582830::computer::laptops,52990,Intel Core i7 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 Ti with Max-Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
2237,VAIO,VAIO E15 NE15V2IN026P Laptop (15.6 Inch | AMD Quad Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD)::592555::computer::laptops,45042,AMD Quad-Core Ryzen 7,AMD,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,Radeon RX Vega 10,AMD,512 GB SSD Storage,No HDD,no,37.24W Adapter
2366,ASUS,ASUS VivoBook 15 X1504ZA-NJ521WS Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612095::computer::laptops,57500,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,no,
431,Lenovo,Lenovo V15 (82KDA00XIH) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::598048::computer::laptops,46190,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life
1222,HP,HP Envy x360 13-ay1062AU (6F8V1PA) Laptop (13.3 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::615988::computer::laptops,64990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LCD,13.3 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
2442,HP,HP Pavilion Aero 13-be2046AU (7S449PA) Laptop (13.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::600188::computer::laptops,85500,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,13.3 ,Radeon,AMD,1024 GB SSD Storage,No HDD,65,65W Adapter
3217,Dell,Dell Vostro 3420 (D552325WIN9BE) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::599178::computer::laptops,35990,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 0.8 Ghz Processor,LCD,14 ,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1765,ASUS,ASUS VivoBook 15 X512DA-EJ1298TS Ultrabook (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 1 TB HDD 256 SSD)::582085::computer::laptops,47890,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,256  SSD Storage , 1024 GB HDD Storage,45,45W Adapter
3549,HP,HP 15s-EQ0144AU (275H3PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::583448::computer::laptops,42990,AMD Quad-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,no,
4143,Lenovo,Lenovo Thinkpad E14 (20RAS1G500) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::583133::computer::laptops,58990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,
2183,MSI,MSI Modern 15 A5M-280IN Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 11 | 512 GB SSD)::598255::computer::laptops,41990,AMD Octa-Core Ryzen 7,AMD, 64 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3426,Acer,Acer Aspire 5 A515-56 (NX.A1ESI.006) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 1 TB HDD)::587594::computer::laptops,38079,Intel Core i5 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,15.6 ,Iris Xe,Intel,NO SSD,1024 GB HDD Storage,45, Upto 9.5 Hrs Battery Life
4193,Dell,Dell Inspiron 13 7373 (A569502WIN9) Laptop (13.3 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 256 GB SSD)::582264::computer::laptops,77701,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,13.3 ,UHD 620,Intel,256 GB SSD Storage,No HDD,38,38W Adapter
3476,MSI,MSI GP65 Leopard 10SEK-830IN Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::585665::computer::laptops,71425,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,230,230W Adapter
481,Dell,Dell Inspiron 14 5410 (D560469WIN9S) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::586523::computer::laptops,88999,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 2.4 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
2506,LG,LG gram Intel Evo 17Z90Q-G.AJ55A2 Laptop (17 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596353::computer::laptops,119273,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 3.3 Ghz Processor,LCD,17 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1400,Lenovo,Lenovo V14 (82KA00G8IH) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::597130::computer::laptops,34990,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3303,HP,HP 15-BE014TU (1AC77PA) Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD)::577826::computer::laptops,30990,Intel Core i3 (6th Gen),Intel,Not Expandable,4 GB , DDR3 RAM, 2.0 Ghz Processor,LED,15.6 ,HD 520,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
2176,Xiaomi,Xiaomi Notebook Pro 120 Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597098::computer::laptops,77752,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 2.0 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,100,100W Adapter
939,ASUS,ASUS ROG Strix G15 G513RC-HN063W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::594594::computer::laptops,89990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,90,90W Adapter
4289,ASUS,ASUS FX503VD-DM112T Laptop (15.6 Inch | Core i7 7th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::577409::computer::laptops,87990,Intel Core i7 (7th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.8 Ghz Processor,LED,15.6 ,"Geforce GTX 1050 GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,64,64W Adapter
659,Lenovo,Lenovo V14 (82KA00LKIH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::592186::computer::laptops,45490,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,14 ,Iris Xe,Intel,256 GB SSD Storage,No HDD,no,Upto 5.5 Hrs Battery Life
2627,Dell,Dell Inspiron 15 3511 (D560509WIN9S) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::596034::computer::laptops,52999,Intel Core i5 (11th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
4092,MSI,MSI CreatorPro M16 A12UIS-634IN Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::597318::computer::laptops,88990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,16 ,"GeForce RTX A1000 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,180,180W Adapter
1873,HP,HP 15-cs3006tx (8LX85PA) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::575607::computer::laptops,66990,Intel Core i5 (1st Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,15.6 ,"GeForce GPU, 2 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,41,41W Adapter
286,ASUS,ASUS VivoBook Flip 14 TP470EA-EC302WS Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::596918::computer::laptops,46990,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 3.0 Ghz Processor,LCD,14 ,UHD Graphics,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
1716,ASUS,ASUS VivoBook Flip 14 TP412FA-EC372TS Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 512 GB SSD)::592294::computer::laptops,33990,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 2.1 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
3774,HP,HP Pavilion TouchSmart 14 x360 14-dh1011tu (8GB02PA) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::575733::computer::laptops,73990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter
1513,ASUS,ASUS X409JA-EK592T Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::580228::computer::laptops,52390,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,32,32W Adapter
2365,HP,HP 245 G8 (689T5PA) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::599994::computer::laptops,47990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 4.0 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
2076,Acer,Acer Aspire 3 A315-23 (NX.HVTSI.008) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::597268::computer::laptops,34250,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.9 Ghz Processor,LCD,15.6 ,Radeon Vega 8 Mobile,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
2813,ASUS,ASUS ROG Flow Z13 GZ301ZE-LC193WS Laptop (13.4 Inch | Core i9 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::595885::computer::laptops,321990,Intel Core i9 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 2.5 Ghz Processor,LCD,13.4 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,100, Upto 8 Hrs Battery Life
1888,Dell,Dell Inspiron 15 3567 (A561222SIN9) Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD)::577718::computer::laptops,34990,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6 ,HD 520,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
677,Coconics,Coconics Enabler C1C11 Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Ubuntu | 128 GB SSD)::595340::computer::laptops,18463,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB LP, LPDDR4 RAM, 1.1 Ghz Processor,LCD,11.6 ,UHD Graphics 600,Intel,128 GB SSD Storage,No HDD,65,65W Adapter
4390,ASUS,ASUS ROG Zephyrus S GX701GXR-EV025T Laptop (17.3 Inch | Core i7 9th Gen | 32 GB | Windows 10 | 1 TB SSD)::575863::computer::laptops,299990,Intel Core i7 (9th Gen),Intel, 64 GB Expandable,32 GB , DDR4 RAM , 2.6 Ghz Processor,LED,17.3 ,"GeForce RTX 2080 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230,230W Adapter
2619,HP,HP 250 G8 (64Q91PA) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD)::597025::computer::laptops,51490,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
2915,Lenovo,Lenovo IdeaPad 14IGL7 (82V6005CIN) Laptop (14 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 256 GB SSD)::617068::computer::laptops,20990,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB , DDR4 RAM , 1.1 Ghz Processor,LCD,14 ,UHD 600,Intel,256 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
4174,ASUS,ASUS VivoBook 15 X512FL-EJ511TS Ultrabook (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::580209::computer::laptops,65287,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6 ,"GeForce MX250 GPU, 2 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,37,37W Adapter
2066,Lenovo,Lenovo Legion 5 (82NL00APIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::595855::computer::laptops,67000,Intel Core i5 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,230, Upto 5.9 Hrs Battery Life
3337,ASUS,ASUS M515DA-BQ322TS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 256 GB SSD)::592956::computer::laptops,20599,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,Radeon,AMD,256 GB SSD Storage,No HDD,45,45W Adapter
518,ASUS,ASUS VivoBook Flip 14 TP3402ZA-LZ501WS Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596421::computer::laptops,94000,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1930,ASUS,ASUS VivoBook Ultra 14 X413EA-EB513TS Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::584301::computer::laptops,44890,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1819,ASUS,ASUS TUF Gaming A17 FA706IC-HX003T Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 512 GB SSD)::595224::computer::laptops,77898,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,17.3 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
3268,ASUS,ASUS Zenbook UX430UA-GV307T Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 256 GB SSD)::575921::computer::laptops,50591,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD 620,Intel,256 GB SSD Storage,No HDD,50, Upto 9 Hrs Battery Life
3607,ASUS,ASUS ROG Strix G15 G512LI-HN180T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::581475::computer::laptops,93990,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,"Geforce GTX 1650Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,75,75W Adapter
165,HP,HP 15s-FQ2535TU (3V2N1PA) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::584567::computer::laptops,50299,Intel Core i5 (11th Gen) Processor,Intel, 16 GB Expandable,8 GB , DDR4 RAM ,0,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 12 Hrs Battery Life
1612,Dell,Dell G3 15 3579 (B560107WIN9) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::576979::computer::laptops,58871,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,56,56W Adapter
2097,Lenovo,Lenovo Ideapad Gaming 3 15ACH6 (82K201RRIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::594400::computer::laptops,69490,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,45, Upto 4 Hrs Battery Life
1443,Dell,Dell Vostro 15 3568 (A553502WIN9) Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD)::576879::computer::laptops,28990,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6 ,HD 520,Intel,NO SSD,1024 GB HDD Storage,40,40W Adapter
2715,ASUS,ASUS ROG Strix G16 G614JJ-N3088WS Laptop (16 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::613489::computer::laptops,98490,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.7 Ghz Processor,LCD,16 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
4315,ASUS,ASUS Zenbook Flip UX360CA-C4210T Laptop (13.3 Inch | Core M3 7th Gen | 4 GB | Windows 10 | 512 GB SSD)::577864::computer::laptops,61990,Intel Core M3 (7th Gen),Intel,Not Expandable,4 GB , DDR3 RAM, 1.0 Ghz Processor,LED,13.3 ,HD,Intel,512 GB SSD Storage,No HDD,45, Upto 5 Hrs Battery Life
3364,HP,HP 15s-du3038TU (34W41PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 1 TB HDD)::583750::computer::laptops,42990,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,41, Upto 12 Hrs Battery Life
3162,Lenovo,Lenovo ThinkPad P15v Gen 3 (21ENS0MV00) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 32 GB | Windows 11 | 1 TB SSD)::1000083::computer::laptops,110000,AMD Octa-Core Ryzen 7,AMD, 64 GB Expandable,32 GB , DDR5 RAM , 3.1 Ghz Processor,LCD,15.6 ,"T600 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
697,Samsung,Samsung Galaxy Book 3 Pro NP960XFG-KC2IN Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::599449::computer::laptops,165990,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB RAM, RAM, 2.2 Ghz Processor,LED,16 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
1880,HP,HP 245 G7 (2D5X7PA) Laptop (14 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 1 TB HDD)::582614::computer::laptops,37790,AMD Quad-Core Ryzen 5 Processor,AMD,Not Expandable,8 GB , DDR4 RAM,0,LED,14 ,Radeon Vega,AMD,NO SSD,1024 GB HDD Storage,no,
3828,HP,HP 15s-du0094tu (7NH61PA) Laptop (15.6 Inch | Core i3 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::575349::computer::laptops,43500,Intel Core i3 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,UHD 620,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
2804,ASUS,ASUS ROG Zephyrus M16 GU603ZM-K8034WS Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597656::computer::laptops,159990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 2.3 Ghz Processor,LCD,16 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3804,ASUS,ASUS Vivobook R542UQ-DM153 Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | DOS | 1 TB HDD)::577523::computer::laptops,42090,Intel Core i5 (7th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"GeForce GT 940MX GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 4.5 Hrs Battery Life
